Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Partner Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Occurrences,5,5,5,0,0
Partner Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Percent,17.3692979227663,17.3307291946606,17.4115053778428,0.0161268750002622,0.0225453830864974
Partner Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeProcessing,Total (Hours),83.3726300292784,83.187500134371,83.5752258136456,0.0774090000012598,0.108217838815189
Partner Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Average (Hours),66.1045616617869,66.0707956977257,66.1354166442715,0.0129015000002122,0.0180363064692013
Partner Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Occurrences,6,6,6,0,0
Partner Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Percent,82.6307020772337,82.5884946221572,82.6692708053394,0.0161268750002617,0.0225453830864966
Partner Supplier,Workstation,Warehouse,[Resource],ResourceState,TimeStarved,Total (Hours),396.627369970722,396.424774186354,396.812499865629,0.0774090000012656,0.108217838815197
Partner Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Average,434.065739436127,432.936630982985,435.384663471715,0.527865189634146,0.737955922529003
Partner Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Maximum,4999,4999,4999,0,0
Partner Supplier,Workstation,Warehouse,InputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Partner Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Average (Hours),8.33406219717363,8.31238331487328,8.35938553865695,0.0101350116409852,0.0141687537125703
Partner Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Maximum (Hours),16.7230470379287,16.6988803734951,16.7830154455512,0.0185469863468258,0.0259287005252057
Partner Supplier,Workstation,Warehouse,InputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Partner Supplier,Workstation,Warehouse,InputBuffer,Throughput,NumberEntered,Total,25000,25000,25000,0,0
Partner Supplier,Workstation,Warehouse,InputBuffer,Throughput,NumberExited,Total,25000,25000,25000,0,0
Partner Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Average,992.449881061363,964.23171491581,1040.68412811802,14.9074016134387,20.8405583966999
Partner Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Maximum,3879.3,3695,4000,76.9619807616722,107.592905590161
Partner Supplier,Workstation,Warehouse,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Partner Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Average (Hours),19.0550377163781,18.5132489263835,19.9811352598659,0.286222110978047,0.400138721216672
Partner Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Maximum (Hours),40.4771893326491,39.3149149575284,42.6907272898206,0.813418603796117,1.13715980510602
Partner Supplier,Workstation,Warehouse,OutputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Partner Supplier,Workstation,Warehouse,OutputBuffer,Throughput,NumberEntered,Total,25000,25000,25000,0,0
Partner Supplier,Workstation,Warehouse,OutputBuffer,Throughput,NumberExited,Total,25000,25000,25000,0,0
Partner Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Average,0.173692979227663,0.173307291946606,0.174115053778428,0.000161268750002625,0.000225453830864978
Partner Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Partner Supplier,Workstation,Warehouse,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Partner Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Average (Hours),0.00333490520117114,0.00332750000537484,0.00334300903254582,3.09636000005039E-06,4.32871355260757E-06
Partner Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Maximum (Hours),0.00498714437779597,0.00498249301915621,0.00499196306063254,2.32471871065056E-06,3.24995846368952E-06
Partner Supplier,Workstation,Warehouse,Processing,HoldingTime,TimeInStation,Minimum (Hours),0.00167818145208827,0.00166726308384568,0.00168773933120292,3.6868135479926E-06,5.15416804598723E-06
Partner Supplier,Workstation,Warehouse,Processing,Throughput,NumberEntered,Total,25000,25000,25000,0,0
Partner Supplier,Workstation,Warehouse,Processing,Throughput,NumberExited,Total,25000,25000,25000,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,ScheduledUtilization,Percent,33.9567078353621,33.1943808639149,34.8200366307175,0.303917081203185,0.424876302578432
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsAllocated,Total,9738.8,9641,9846,47.6869086790075,66.6663333325
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Average,0.339567078353621,0.331943808639149,0.348200366307175,0.00303917081203186,0.00424876302578432
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Average (Hours),0.0361008166574449,0.0330592820137858,0.0390152159544391,0.00132879137083827,0.00185765131168274
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Occurrences,4525,4205,4890,160.75874135362,224.740838399354
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Percent,33.9567078353621,33.1943808639149,34.8200366307175,0.303917081203185,0.424876302578432
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeProcessing,Total (Hours),162.992197609738,159.333028146792,167.136175827444,1.45880198977529,2.03940625237648
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Average (Hours),0.0701998790224696,0.0651002271886682,0.0751346056864646,0.00245921318706162,0.00343798184042283
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Occurrences,4525.6,4205,4890,160.701157558494,224.660336211505
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Percent,66.0432921646379,65.1799633692825,66.8056191360851,0.30391708120319,0.424876302578438
Quick Access to Dist Site 1,Combiner,DistributionSite1,[Resource],ResourceState,TimeStarved,Total (Hours),317.007802390262,312.863824172556,320.666971853208,1.45880198977531,2.0394062523765
Quick Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Average,1461.45535578286,930.611005934896,1866.85088652796,204.921778931548,286.480797346241
Quick Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Maximum,4229.8,2625,5246,581.275202629667,812.623159896394
Quick Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Average (Hours),55.253523039691,42.6702681537513,67.4175873117633,5.77969828936108,8.08002245046859
Quick Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Maximum (Hours),149.827213927675,111.717058244931,173.88084708431,17.3939088842703,24.3166973862653
Quick Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Throughput,NumberEntered,Total,12700,11000,14000,895.325393362659,1251.66555703457
Quick Access to Dist Site 1,Combiner,DistributionSite1,MemberInputBuffer,Throughput,NumberExited,Total,9739.2,9641,9846,47.6559017977837,66.6229856897919
Quick Access to Dist Site 1,Combiner,DistributionSite1,OutputBuffer,Throughput,NumberEntered,Total,9738.4,9641,9846,47.6253522216896,66.580277359991
Quick Access to Dist Site 1,Combiner,DistributionSite1,OutputBuffer,Throughput,NumberExited,Total,9738.4,9641,9846,47.6253522216896,66.580277359991
Quick Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Average,59.6850507198497,29.9051366409482,92.4654308840316,12.8626317736354,17.98196865992
Quick Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Maximum,725.5,541,1109,134.678520928172,188.280671103306
Quick Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Average (Hours),2.94080489402575,1.47572806347794,4.51923498873185,0.629564260410831,0.88013129811565
Quick Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Maximum (Hours),30.1340803393411,22.0002563972517,45.8290903421704,5.49993282799908,7.68891013015393
Quick Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Throughput,NumberEntered,Total,9739.2,9641,9846,47.6559017977837,66.6229856897919
Quick Access to Dist Site 1,Combiner,DistributionSite1,ParentInputBuffer,Throughput,NumberExited,Total,9738.8,9641,9846,47.6869086790075,66.6663333325
Quick Access to Dist Site 1,Combiner,DistributionSite1,Processing,Content,NumberInStation,Average,0.339567078353621,0.331943808639149,0.348200366307175,0.00303917081203186,0.00424876302578432
Quick Access to Dist Site 1,Combiner,DistributionSite1,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite1,Processing,HoldingTime,TimeInStation,Average (Hours),0.0167361983816289,0.0164447340434298,0.0170182441530846,0.000111383853726112,0.000155714709257978
Quick Access to Dist Site 1,Combiner,DistributionSite1,Processing,HoldingTime,TimeInStation,Maximum (Hours),0.170438409245108,0.145631432611424,0.205111708841201,0.0152479303181667,0.0213166177758368
Quick Access to Dist Site 1,Combiner,DistributionSite1,Processing,HoldingTime,TimeInStation,Minimum (Hours),9.23571965927294E-07,1.99846397208603E-08,1.83869906322798E-06,4.76678259592195E-07,6.66396556762308E-07
Quick Access to Dist Site 1,Combiner,DistributionSite1,Processing,Throughput,NumberEntered,Total,9738.8,9641,9846,47.6869086790075,66.6663333325
Quick Access to Dist Site 1,Combiner,DistributionSite1,Processing,Throughput,NumberExited,Total,9738.4,9641,9846,47.6253522216896,66.580277359991
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],Capacity,ScheduledUtilization,Percent,33.9085702351323,33.4172728062305,34.4801002299116,0.261964786752031,0.366226964145323
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],Capacity,UnitsAllocated,Total,9753.4,9689,9830,42.3788247198999,59.2456280618616
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],Capacity,UnitsUtilized,Average,0.339085702351323,0.334172728062305,0.344801002299116,0.00261964786752031,0.00366226964145323
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],ResourceState,TimeProcessing,Average (Hours),0.0464301739652519,0.036342965089584,0.0721832620672756,0.00811448552395846,0.0113440567180254
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],ResourceState,TimeProcessing,Occurrences,3664.5,2264,4511,530.708806577204,741.931301102437
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],ResourceState,TimeProcessing,Percent,33.9085702351323,33.4172728062305,34.4801002299116,0.261964786752031,0.366226964145323
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],ResourceState,TimeProcessing,Total (Hours),162.761137128635,160.402909469906,165.504481103576,1.25743097640975,1.75788942789755
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],ResourceState,TimeStarved,Average (Hours),0.0904738463779659,0.0697174725995177,0.139769136723924,0.0157053648512084,0.0219561115887577
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],ResourceState,TimeStarved,Occurrences,3665.1,2265,4511,530.698651133805,741.917103785112
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],ResourceState,TimeStarved,Percent,66.0914297648677,65.5198997700884,66.5827271937696,0.261964786752032,0.366226964145324
Quick Access to Dist Site 1,Combiner,DistributionSite2,[Resource],ResourceState,TimeStarved,Total (Hours),317.238862871365,314.495518896424,319.597090530094,1.25743097640975,1.75788942789755
Quick Access to Dist Site 1,Combiner,DistributionSite2,MemberInputBuffer,Content,NumberInStation,Average,781.558806348571,407.299406944873,1226.54893107907,176.62927140672,246.927851061577
Quick Access to Dist Site 1,Combiner,DistributionSite2,MemberInputBuffer,Content,NumberInStation,Maximum,3117.1,1714,4646,756.540579129527,1057.64428487717
Quick Access to Dist Site 1,Combiner,DistributionSite2,MemberInputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,MemberInputBuffer,HoldingTime,TimeInStation,Average (Hours),28.8313953723156,16.1360642576196,37.5496319513175,5.06303429852699,7.07812566529539
Quick Access to Dist Site 1,Combiner,DistributionSite2,MemberInputBuffer,HoldingTime,TimeInStation,Maximum (Hours),93.8577032048999,71.6245402293951,106.469332845623,8.23301113271472,11.5097556060572
Quick Access to Dist Site 1,Combiner,DistributionSite2,MemberInputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,MemberInputBuffer,Throughput,NumberEntered,Total,12300,11000,14000,895.325393362659,1251.66555703457
Quick Access to Dist Site 1,Combiner,DistributionSite2,MemberInputBuffer,Throughput,NumberExited,Total,9753.9,9689,9834,42.8978292602318,59.9711967901629
Quick Access to Dist Site 1,Combiner,DistributionSite2,OutputBuffer,Throughput,NumberEntered,Total,9753,9689,9830,42.3369489311641,59.1870856784748
Quick Access to Dist Site 1,Combiner,DistributionSite2,OutputBuffer,Throughput,NumberExited,Total,9753,9689,9830,42.3369489311641,59.1870856784748
Quick Access to Dist Site 1,Combiner,DistributionSite2,ParentInputBuffer,Content,NumberInStation,Average,155.482509567206,63.7876106319238,300.262216955462,68.0594875458836,95.1472135406082
Quick Access to Dist Site 1,Combiner,DistributionSite2,ParentInputBuffer,Content,NumberInStation,Maximum,1109.1,689,1732,329.508774949682,460.653509218757
Quick Access to Dist Site 1,Combiner,DistributionSite2,ParentInputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,ParentInputBuffer,HoldingTime,TimeInStation,Average (Hours),7.64743742407901,3.1150585876042,14.6752738151536,3.33996680368678,4.66927604288359
Quick Access to Dist Site 1,Combiner,DistributionSite2,ParentInputBuffer,HoldingTime,TimeInStation,Maximum (Hours),46.0825637499269,27.4267558377847,68.9081653302188,13.478581644256,18.8430670311168
Quick Access to Dist Site 1,Combiner,DistributionSite2,ParentInputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,ParentInputBuffer,Throughput,NumberEntered,Total,9753.9,9689,9834,42.8978292602318,59.9711967901629
Quick Access to Dist Site 1,Combiner,DistributionSite2,ParentInputBuffer,Throughput,NumberExited,Total,9753.4,9689,9830,42.3788247198999,59.2456280618616
Quick Access to Dist Site 1,Combiner,DistributionSite2,Processing,Content,NumberInStation,Average,0.339085702351323,0.334172728062305,0.344801002299116,0.00261964786752031,0.00366226964145323
Quick Access to Dist Site 1,Combiner,DistributionSite2,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Combiner,DistributionSite2,Processing,HoldingTime,TimeInStation,Average (Hours),0.016687273072772,0.0165142499196856,0.0168387897327899,7.85504364190818E-05,0.000109813567765048
Quick Access to Dist Site 1,Combiner,DistributionSite2,Processing,HoldingTime,TimeInStation,Maximum (Hours),0.158111005288215,0.139375080879859,0.180467840710833,0.0107522725243349,0.0150316848805246
Quick Access to Dist Site 1,Combiner,DistributionSite2,Processing,HoldingTime,TimeInStation,Minimum (Hours),1.23565451985996E-06,1.09659708869003E-07,2.91804246899119E-06,7.87908962764222E-07,1.10149730822093E-06
Quick Access to Dist Site 1,Combiner,DistributionSite2,Processing,Throughput,NumberEntered,Total,9753.4,9689,9830,42.3788247198999,59.2456280618616
Quick Access to Dist Site 1,Combiner,DistributionSite2,Processing,Throughput,NumberExited,Total,9753,9689,9830,42.3369489311641,59.1870856784748
Quick Access to Dist Site 1,ModelEntity,Disaster,[Population],Content,NumberInSystem,Average,0,0,0,0,0
Quick Access to Dist Site 1,ModelEntity,Disaster,[Population],Content,NumberInSystem,Maximum,1,1,1,0,0
Quick Access to Dist Site 1,ModelEntity,Disaster,[Population],Content,NumberInSystem,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,ModelEntity,Disaster,[Population],FlowTime,TimeInSystem,Average (Hours),0,0,0,0,0
Quick Access to Dist Site 1,ModelEntity,Disaster,[Population],FlowTime,TimeInSystem,Maximum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,ModelEntity,Disaster,[Population],FlowTime,TimeInSystem,Minimum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,ModelEntity,Disaster,[Population],Throughput,NumberCreated,Total,115240.3,114896,116040,271.140129833192,379.054100506921
Quick Access to Dist Site 1,ModelEntity,Disaster,[Population],Throughput,NumberDestroyed,Total,115240.3,114896,116040,271.140129833192,379.054100506921
Quick Access to Dist Site 1,ModelEntity,ReliefBeneficiary,[Population],Content,NumberInSystem,Average,216.579470842045,115.598836355389,371.08003048659,71.9333411474099,100.562863718711
Quick Access to Dist Site 1,ModelEntity,ReliefBeneficiary,[Population],Content,NumberInSystem,Maximum,1352.8,1021,1739,190.086914247562,265.741645630154
Quick Access to Dist Site 1,ModelEntity,ReliefBeneficiary,[Population],Content,NumberInSystem,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,ModelEntity,ReliefBeneficiary,[Population],FlowTime,TimeInSystem,Average (Hours),5.33092277567556,2.85663598302405,9.15211187207845,1.76700125764682,2.47026905506011
Quick Access to Dist Site 1,ModelEntity,ReliefBeneficiary,[Population],FlowTime,TimeInSystem,Maximum (Hours),48.4578080980703,31.1513740960418,68.9565295614276,12.2626693114293,17.1432206974205
Quick Access to Dist Site 1,ModelEntity,ReliefBeneficiary,[Population],FlowTime,TimeInSystem,Minimum (Hours),0.0180568195553406,0.0180557209437211,0.0180590882462752,8.32229941077236E-07,1.16345806843138E-06
Quick Access to Dist Site 1,ModelEntity,ReliefBeneficiary,[Population],Throughput,NumberCreated,Total,19494.1,19403,19656,67.3904346153072,94.2118770526189
Quick Access to Dist Site 1,ModelEntity,ReliefBeneficiary,[Population],Throughput,NumberDestroyed,Total,19491.4,19403,19649,66.4138334614107,92.8465879227066
Quick Access to Dist Site 1,ModelEntity,ReliefSupplyItem,[Population],Content,NumberInSystem,Average,6308.12569086979,6142.19641738697,6470.68786740462,78.8489450918218,110.230883108626
Quick Access to Dist Site 1,ModelEntity,ReliefSupplyItem,[Population],Content,NumberInSystem,Maximum,9321.4,9132,9410,68.8804483655558,96.2949173690445
Quick Access to Dist Site 1,ModelEntity,ReliefSupplyItem,[Population],Content,NumberInSystem,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,ModelEntity,ReliefSupplyItem,[Population],FlowTime,TimeInSystem,Average (Hours),116.153970525173,111.684234068706,121.251334723148,2.51247951514081,3.51244820617174
Quick Access to Dist Site 1,ModelEntity,ReliefSupplyItem,[Population],FlowTime,TimeInSystem,Maximum (Hours),195.069065564071,182.769448215804,202.626024929993,5.66416713037628,7.91850980541509
Quick Access to Dist Site 1,ModelEntity,ReliefSupplyItem,[Population],FlowTime,TimeInSystem,Minimum (Hours),71.9066477462772,47.7604050947093,90.31204153684,11.3911553232026,15.9248435022421
Quick Access to Dist Site 1,ModelEntity,ReliefSupplyItem,[Population],Throughput,NumberCreated,Total,28792.4,28766,28818,14.1912334855008,19.8393548282196
Quick Access to Dist Site 1,ModelEntity,ReliefSupplyItem,[Population],Throughput,NumberDestroyed,Total,19491.4,19403,19649,66.4138334614107,92.8465879227066
Quick Access to Dist Site 1,Path,Path1,[Travelers],Content,NumberOnLink,Average,0.0282204861109258,0.0280353009257399,0.0284432870368195,0.000122502745745916,0.000171258928462245
Quick Access to Dist Site 1,Path,Path1,[Travelers],Content,NumberOnLink,Maximum,3.4,3,4,0.369383053211703,0.516397779494322
Quick Access to Dist Site 1,Path,Path1,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average (Hours),0.00138888888887977,0.00138888888887827,0.00138888888888062,4.43860290060903E-16,6.20517011271199E-16
Quick Access to Dist Site 1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum (Hours),0.0013888888888971,0.0013888888888971,0.0013888888888971,0,0
Quick Access to Dist Site 1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum (Hours),0.00138888888886868,0.00138888888886868,0.00138888888886868,0,0
Quick Access to Dist Site 1,Path,Path1,[Travelers],Throughput,NumberEntered,Total,9753,9689,9830,42.3369489311641,59.1870856784748
Quick Access to Dist Site 1,Path,Path1,[Travelers],Throughput,NumberExited,Total,9753,9689,9830,42.3369489311641,59.1870856784748
Quick Access to Dist Site 1,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.0281782407405429,0.0278964120368317,0.0284895833331149,0.000137804838606007,0.000192651265511443
Quick Access to Dist Site 1,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,3.1,3,4,0.2262,0.316227766016838
Quick Access to Dist Site 1,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average (Hours),0.00138888888887914,0.00138888888887824,0.00138888888888075,6.29614051690812E-16,8.80200906361607E-16
Quick Access to Dist Site 1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum (Hours),0.0013888888888971,0.0013888888888971,0.0013888888888971,0,0
Quick Access to Dist Site 1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum (Hours),0.00138888888886868,0.00138888888886868,0.00138888888886868,0,0
Quick Access to Dist Site 1,Path,Path2,[Travelers],Throughput,NumberEntered,Total,9738.4,9641,9846,47.6253522216896,66.580277359991
Quick Access to Dist Site 1,Path,Path2,[Travelers],Throughput,NumberExited,Total,9738.4,9641,9846,47.6253522216896,66.580277359991
Quick Access to Dist Site 1,Sink,DisasterExit,[DestroyedObjects],FlowTime,TimeInSystem,Average (Hours),0,0,0,0,0
Quick Access to Dist Site 1,Sink,DisasterExit,[DestroyedObjects],FlowTime,TimeInSystem,Maximum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,Sink,DisasterExit,[DestroyedObjects],FlowTime,TimeInSystem,Minimum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,Sink,DisasterExit,[DestroyedObjects],FlowTime,TimeInSystem,Observations,115240.3,114896,116040,271.140129833192,379.054100506921
Quick Access to Dist Site 1,Sink,DisasterExit,InputBuffer,Throughput,NumberEntered,Total,115240.3,114896,116040,271.140129833192,379.054100506921
Quick Access to Dist Site 1,Sink,DisasterExit,InputBuffer,Throughput,NumberExited,Total,115240.3,114896,116040,271.140129833192,379.054100506921
Quick Access to Dist Site 1,Sink,ReliefBeneficiaryExit,[DestroyedObjects],FlowTime,TimeInSystem,Average (Hours),5.33092277567556,2.85663598302405,9.15211187207845,1.76700125764682,2.47026905506011
Quick Access to Dist Site 1,Sink,ReliefBeneficiaryExit,[DestroyedObjects],FlowTime,TimeInSystem,Maximum (Hours),48.4578080980703,31.1513740960418,68.9565295614276,12.2626693114293,17.1432206974205
Quick Access to Dist Site 1,Sink,ReliefBeneficiaryExit,[DestroyedObjects],FlowTime,TimeInSystem,Minimum (Hours),0.0180568195553406,0.0180557209437211,0.0180590882462752,8.32229941077236E-07,1.16345806843138E-06
Quick Access to Dist Site 1,Sink,ReliefBeneficiaryExit,[DestroyedObjects],FlowTime,TimeInSystem,Observations,19491.4,19403,19649,66.4138334614107,92.8465879227066
Quick Access to Dist Site 1,Sink,ReliefBeneficiaryExit,InputBuffer,Throughput,NumberEntered,Total,19491.4,19403,19649,66.4138334614107,92.8465879227066
Quick Access to Dist Site 1,Sink,ReliefBeneficiaryExit,InputBuffer,Throughput,NumberExited,Total,19491.4,19403,19649,66.4138334614107,92.8465879227066
Quick Access to Dist Site 1,Source,DisasterEntry,OutputBuffer,Throughput,NumberEntered,Total,115240.3,114896,116040,271.140129833192,379.054100506921
Quick Access to Dist Site 1,Source,DisasterEntry,OutputBuffer,Throughput,NumberExited,Total,115240.3,114896,116040,271.140129833192,379.054100506921
Quick Access to Dist Site 1,Source,ReliefBeneficiaryEntry1,OutputBuffer,Throughput,NumberEntered,Total,9739.9,9641,9846,47.8055622625652,66.8322111293981
Quick Access to Dist Site 1,Source,ReliefBeneficiaryEntry1,OutputBuffer,Throughput,NumberExited,Total,9739.9,9641,9846,47.8055622625652,66.8322111293981
Quick Access to Dist Site 1,Source,ReliefBeneficiaryEntry2,OutputBuffer,Throughput,NumberEntered,Total,9754.2,9690,9834,43.0028615810622,60.1180320517711
Quick Access to Dist Site 1,Source,ReliefBeneficiaryEntry2,OutputBuffer,Throughput,NumberExited,Total,9754.2,9690,9834,43.0028615810622,60.1180320517711
Quick Access to Dist Site 1,Source,Supplier,OutputBuffer,Content,NumberInStation,Average,44.7962503878283,39.5275877932429,48.8968899720343,2.05218040000696,2.86894970538347
Quick Access to Dist Site 1,Source,Supplier,OutputBuffer,Content,NumberInStation,Maximum,768.3,725,793,14.476210925515,20.2377534985153
Quick Access to Dist Site 1,Source,Supplier,OutputBuffer,Content,NumberInStation,Minimum,0,0,0,0,0
Quick Access to Dist Site 1,Source,Supplier,OutputBuffer,HoldingTime,TimeInStation,Average (Hours),0.746794549684732,0.659411328007389,0.814834994673537,0.0341310793261637,0.0477152739480823
Quick Access to Dist Site 1,Source,Supplier,OutputBuffer,HoldingTime,TimeInStation,Maximum (Hours),12.7946727060852,12.0585157757305,13.2495981737885,0.248219399335973,0.347010902449408
Quick Access to Dist Site 1,Source,Supplier,OutputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Quick Access to Dist Site 1,Source,Supplier,OutputBuffer,Throughput,NumberEntered,Total,28792.4,28766,28818,14.1912334855008,19.8393548282196
